AudioTime[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 9 Id	Sensor 9 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 10 Id	Sensor 10 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 11 Id	Sensor 11 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 12 Id	Sensor 12 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 13 Id	Sensor 13 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 14 Id	Sensor 14 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 15 Id	Sensor 15 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 16 Id	Sensor 16 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
0.898500	95.000000	19813.000000	0.000000	55.000000	44.302250	70.123260	-171.679960	0.339459	-0.824661	-0.230397	0.389383	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	41.303810	66.943161	-197.097310	0.739378	0.670829	-0.057523	0.000000	9.000000	55.000000	-44.968048	-45.701691	-96.248337	0.405913	0.904143	0.133266	0.000000	10.000000	55.000000	-50.467228	-69.581436	-225.453840	0.948562	-0.145743	0.281051	-0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-86.533134	77.361595	-163.566710	0.680813	-0.105421	0.724831	0.000000	14.000000	55.000000	-85.662445	69.363632	-208.620240	0.738566	-0.178450	0.650136	-0.000000	15.000000	55.000000	-89.979218	94.730980	-192.217620	0.699162	-0.124506	0.704038	0.000000
0.908500	96.000000	20033.000000	0.000000	55.000000	43.756939	70.644295	-171.839250	0.334850	-0.825498	-0.233236	0.389909	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	40.582413	67.337517	-197.363400	0.739809	0.670619	-0.054330	0.000000	9.000000	55.000000	-44.934605	-45.594513	-96.335709	0.406343	0.903455	0.136581	0.000000	10.000000	55.000000	-50.450703	-69.485252	-225.417280	0.948530	-0.146360	0.280836	-0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-87.108177	77.418747	-163.556670	0.680437	-0.108503	0.724729	0.000000	14.000000	55.000000	-86.123215	69.814430	-210.796490	0.740928	-0.182461	0.646323	0.000000	15.000000	55.000000	-90.524788	94.979546	-192.547810	0.699358	-0.127110	0.703379	0.000000
0.918500	97.000000	20254.000000	0.000000	55.000000	43.077969	71.176682	-171.967070	0.335564	-0.823777	-0.234772	0.392009	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	40.239655	67.980156	-197.568420	0.739675	0.670981	-0.051623	-0.000000	9.000000	55.000000	-44.773586	-45.459930	-96.368042	0.406820	0.902557	0.141023	0.000000	10.000000	55.000000	-50.446800	-69.567772	-225.396070	0.948371	-0.147968	0.280533	-0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-87.774513	77.309914	-163.410920	0.679790	-0.111527	0.724877	-0.000000	14.000000	55.000000	-86.859756	69.582680	-210.326740	0.739951	-0.186164	0.646386	-0.000000	15.000000	55.000000	-91.324425	94.638779	-192.691330	0.698587	-0.130363	0.703549	0.000000
0.928500	98.000000	20474.000000	0.000000	55.000000	42.415295	71.852280	-172.026440	0.336732	-0.822344	-0.235964	0.393297	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	39.576683	68.718590	-197.748860	0.739390	0.671537	-0.048384	0.000000	9.000000	55.000000	-44.736828	-45.353020	-96.427261	0.407532	0.901745	0.144129	0.000000	10.000000	55.000000	-51.129932	-69.229309	-225.549500	0.947211	-0.149939	0.283388	0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-88.427849	77.165154	-163.476440	0.679557	-0.116136	0.724372	-0.000000	14.000000	55.000000	-87.692818	69.402596	-210.297530	0.739298	-0.190414	0.645896	0.000000	15.000000	55.000000	-91.741730	93.935722	-192.563400	0.699052	-0.135025	0.702207	0.000000
0.938500	99.000000	20695.000000	0.000000	55.000000	41.752895	72.404884	-172.337940	0.334627	-0.822103	-0.237424	0.394717	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	38.543945	69.303040	-197.840420	0.739541	0.671703	-0.043523	-0.000000	9.000000	55.000000	-44.694069	-45.208580	-96.494728	0.408126	0.900866	0.147901	-0.000000	10.000000	55.000000	-50.605827	-68.388237	-225.508350	0.948050	-0.151017	0.279993	-0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-89.252998	76.970604	-163.525160	0.679016	-0.121167	0.724055	0.000000	14.000000	55.000000	-88.179779	69.080193	-210.348720	0.739531	-0.193848	0.644606	0.000000	15.000000	55.000000	-92.706665	93.840981	-192.441160	0.698333	-0.139212	0.702104	-0.000000
0.948500	100.000000	20915.000000	0.000000	55.000000	40.854557	73.119812	-172.390340	0.334102	-0.820602	-0.240011	0.396715	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	38.159447	70.043083	-197.908140	0.739429	0.672032	-0.040233	-0.000000	9.000000	55.000000	-44.707653	-44.979107	-96.439041	0.408308	0.900251	0.151104	0.000000	10.000000	55.000000	-50.393837	-69.266975	-225.451510	0.947498	-0.157938	0.278034	0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-90.098396	76.910805	-163.461210	0.678615	-0.125870	0.723629	0.000000	14.000000	55.000000	-88.930717	68.641678	-209.778180	0.738815	-0.198355	0.644055	0.000000	15.000000	55.000000	-93.936867	94.267914	-192.798830	0.697818	-0.143617	0.701729	0.000000
0.958500	101.000000	21135.000000	0.000000	55.000000	40.189571	74.017296	-172.431350	0.336811	-0.818357	-0.241907	0.397909	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	37.185375	70.538109	-198.329220	0.740287	0.671371	-0.035157	0.000000	9.000000	55.000000	-44.690742	-44.766956	-96.409935	0.408511	0.899473	0.155137	0.000000	10.000000	55.000000	-49.712887	-70.215805	-225.336150	0.947615	-0.165444	0.273230	0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-91.093857	77.147369	-163.694870	0.678162	-0.130024	0.723318	-0.000000	14.000000	55.000000	-89.905853	68.707466	-209.957370	0.738426	-0.202929	0.643076	0.000000	15.000000	55.000000	-95.081528	93.886612	-192.900510	0.697353	-0.149309	0.701003	-0.000000
0.968500	102.000000	21355.000000	0.000000	55.000000	39.244720	74.721870	-172.643260	0.332774	-0.818546	-0.244949	0.399052	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	36.326096	71.716537	-198.057450	0.739128	0.672893	-0.030084	-0.000000	9.000000	55.000000	-44.661072	-44.584717	-96.440727	0.408886	0.898490	0.159773	-0.000000	10.000000	55.000000	-50.067406	-69.016052	-225.564410	0.947905	-0.161038	0.274849	-0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-91.771286	76.557961	-163.622800	0.678374	-0.136159	0.721990	0.000000	14.000000	55.000000	-90.979248	68.760170	-210.355640	0.738291	-0.207816	0.641668	0.000000	15.000000	55.000000	-96.183693	93.019470	-192.594070	0.696555	-0.155961	0.700348	-0.000000
0.978500	103.000000	21576.000000	0.000000	55.000000	38.149757	75.644333	-172.862530	0.331608	-0.816848	-0.248227	0.401471	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	35.048847	72.358406	-198.218340	0.739903	0.672312	-0.023258	-0.000000	9.000000	55.000000	-44.571449	-44.527233	-96.512733	0.409862	0.897051	0.165266	-0.000000	10.000000	55.000000	-50.576958	-67.799339	-225.839040	0.947801	-0.157018	0.277521	0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-92.839989	76.057190	-163.640460	0.677868	-0.142732	0.721195	0.000000	14.000000	55.000000	-91.940956	68.510239	-209.773420	0.737628	-0.213560	0.640545	0.000000	15.000000	55.000000	-97.521416	92.564430	-191.797970	0.695252	-0.162010	0.700270	0.000000
0.988500	104.000000	21796.000000	0.000000	55.000000	36.996265	76.594444	-172.820480	0.327361	-0.816405	-0.253101	0.402812	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	33.718342	73.033974	-198.788860	0.740616	0.671721	-0.016721	-0.000000	9.000000	55.000000	-44.530357	-44.287392	-96.490425	0.409902	0.896189	0.169779	-0.000000	10.000000	55.000000	-49.958633	-67.649132	-225.386950	0.948193	-0.159712	0.274631	-0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-94.100258	76.195686	-163.355030	0.677038	-0.148883	0.720731	0.000000	14.000000	55.000000	-93.392853	67.561867	-209.834810	0.736364	-0.220848	0.639526	0.000000	15.000000	55.000000	-98.741531	92.307281	-192.120770	0.695297	-0.168140	0.698778	0.000000
0.998500	105.000000	22016.000000	0.000000	55.000000	35.596722	77.568428	-172.860930	0.326413	-0.813965	-0.257303	0.405844	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	32.743385	73.885315	-198.687330	0.740353	0.672123	-0.011310	0.000000	9.000000	55.000000	-44.512802	-44.225353	-96.496452	0.410567	0.894822	0.175292	-0.000000	10.000000	55.000000	-49.670349	-67.836700	-225.446520	0.948395	-0.162767	0.272130	-0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-95.314522	75.534279	-163.157240	0.676212	-0.156574	0.719877	0.000000	14.000000	55.000000	-94.666328	68.315857	-209.822040	0.736355	-0.225582	0.637882	0.000000	15.000000	55.000000	-100.541080	92.933342	-192.406570	0.694584	-0.174032	0.698044	-0.000000
1.018500	107.000000	22457.000000	0.000000	55.000000	33.157440	79.368805	-173.256610	0.319543	-0.812413	-0.265545	0.409101	2.000000	119.000000								3.000000	119.000000								4.000000	119.000000								5.000000	119.000000								6.000000	55.000000								7.000000	119.000000								8.000000	55.000000	29.981869	75.830116	-198.956670	0.740016	0.672581	0.003461	-0.000000	9.000000	55.000000	-44.319054	-43.870182	-96.532013	0.410510	0.891924	0.189614	0.000000	10.000000	55.000000	-49.739933	-68.302696	-225.716220	0.947925	-0.170786	0.268833	0.000000	11.000000	55.000000								12.000000	119.000000								13.000000	55.000000	-97.859818	75.240334	-163.217650	0.675409	-0.170304	0.717509	0.000000	14.000000	55.000000	-97.138542	66.916016	-210.232960	0.735425	-0.239871	0.633729	0.000000	15.000000	55.000000	-103.466310	91.919357	-192.206380	0.693545	-0.188300	0.695369	-0.000000
